corporate_number,name,location,postal_code,status,update_date,founded_year,都道府県,longitude,latitude
8400003002929,Ｗｉｓｔｅｒｉａ　Ｌａｂ．合同会社,岩手県久慈市大川目町第２７地割６番地１,280091.0,,2022-05-09 00:00:00+09:00,2022,岩手県,141.721207,40.190475
8400003003010,合同会社インセクト,岩手県盛岡市東黒石野３丁目５番７号−１０１,200108.0,,2022-12-22 00:00:00+09:00,2022,岩手県,141.156326,39.748383
9400001014982,株式会社ムライロＣＯＭＰＡＮＹ,岩手県盛岡市東中野字見石１４番地３,200817.0,,2020-04-03 00:00:00+09:00,2020,岩手県,141.167969,39.688492
9400001016013,株式会社が組,岩手県紫波郡矢巾町大字南矢幅第８地割２１３番地清賜知館１０３号室,283615.0,,2022-10-03 00:00:00+09:00,2022,岩手県,141.152466,39.610516
1370001045072,株式会社東北バイオフードリサイクル,宮城県仙台市宮城野区港１丁目６番１号,9830001.0,,2019-11-28 00:00:00+09:00,2019,宮城県,141.015472,38.265541
1370001045238,株式会社不動産鑑定青田事務所,宮城県仙台市青葉区一番町２丁目１番１号仙台銀行ビル,9800811.0,,2020-06-05 00:00:00+09:00,2020,宮城県,140.874496,38.259361
1370001046715,株式会社ルデラ,宮城県仙台市太白区西中田３丁目１１番１３号,9811105.0,,2021-02-19 00:00:00+09:00,2021,宮城県,140.880249,38.198158
1370001047515,株式会社ＢＬＵＥＴＥＣＨ．ＯＣＥＡＮ,宮城県塩竈市舟入１丁目５番３８号,9850014.0,,2021-08-24 00:00:00+09:00,2021,宮城県,141.031006,38.312012
1370005009981,一般財団法人３．１１伝承ロード推進機構,宮城県仙台市青葉区本町３丁目２番２６号,9800014.0,,2019-08-13 00:00:00+09:00,2019,宮城県,140.873718,38.266796
3370001044568,株式会社平幸,宮城県柴田郡柴田町槻木上町１丁目３番２４号,9891753.0,,2019-07-05 00:00:00+09:00,2019,宮城県,140.812881,38.077976
3370001045582,株式会社セキュリティ仙台,宮城県仙台市若林区新寺１丁目６番８号,9840051.0,,2020-03-30 00:00:00+09:00,2020,宮城県,140.883667,38.254932
3370001045830,株式会社ＯＤＫ,宮城県大崎市古川栄町２３番２０号,9896157.0,,2020-06-10 00:00:00+09:00,2020,宮城県,140.949402,38.566139
3370003005329,エル合同会社,宮城県仙台市泉区紫山４丁目４−５,9813205.0,,2021-07-29 00:00:00+09:00,2021,宮城県,140.819885,38.346867
4370001045920,株式会社ネオナード,宮城県遠田郡涌谷町字北田１６５−５,9870131.0,,2020-08-05 00:00:00+09:00,2020,宮城県,141.113663,38.549637
4370001047041,ＡＺｓｅｅｄ　Ｊａｐａｎ株式会社,宮城県仙台市青葉区国分町３丁目４番２１号,9800803.0,,2021-05-06 00:00:00+09:00,2021,宮城県,140.867111,38.266666
4370001047149,フジメタルリサイクル東北株式会社,宮城県仙台市青葉区中央４丁目１０番３号,9800021.0,,2021-06-07 00:00:00+09:00,2021,宮城県,140.880997,38.257671
4370001047850,株式会社Ｋｒｅｓｔ,宮城県登米市豊里町新田町１４８番地２,9870361.0,,2021-11-18 00:00:00+09:00,2021,宮城県,141.243301,38.57996
4370001048469,みなも株式会社,宮城県仙台市青葉区愛子東４丁目２２番３号,9893127.0,,2022-04-20 00:00:00+09:00,2022,宮城県,140.770859,38.277523
4370001049236,株式会社Ｚインディペンデンス,宮城県仙台市青葉区柏木１丁目７番３７号,9810933.0,,2022-11-09 00:00:00+09:00,2022,宮城県,140.862213,38.276226
4370003004767,アルステック合同会社,宮城県仙台市若林区沖野７丁目２６番２２号,9840831.0,,2021-09-22 00:00:00+09:00,2020,宮城県,140.920029,38.225899
4370005010251,一般社団法人全国日常生活支援住居施設協議会,宮城県仙台市青葉区二日町４番２６号,9800802.0,,2021-03-23 00:00:00+09:00,2021,宮城県,140.866501,38.268845
5370001044673,ＡＳＩＡ　ＰＬＡＴＦＯＲＭ株式会社,宮城県仙台市宮城野区萩野町３丁目１番地の１１,9830043.0,,2020-07-09 00:00:00+09:00,2019,宮城県,140.917786,38.2561
5370001044921,株式会社ＨＩＴ,宮城県仙台市泉区館２丁目３番地の１０,9813214.0,,2019-10-15 00:00:00+09:00,2019,宮城県,140.796524,38.313923
5370001047073,株式会社Ｓ−ｓｔｏｒｙ,宮城県仙台市若林区上飯田２丁目２番８号,9840838.0,,2021-05-11 00:00:00+09:00,2021,宮城県,140.914932,38.219807
5370001047230,株式会社オーナー,宮城県仙台市青葉区北目町１番１８ピースビル北目町７階,9800023.0,,2021-06-23 00:00:00+09:00,2021,宮城県,140.878265,38.254135
5370001047321,株式会社みらい総合福祉,宮城県塩竈市藤倉２丁目１番８号,9850004.0,,2021-11-12 00:00:00+09:00,2021,宮城県,141.027283,38.324974
6370001044152,株式会社ＥＧＡＯ,宮城県仙台市泉区高森７丁目４番地の１４,9813203.0,,2019-03-28 00:00:00+09:00,2019,宮城県,140.855774,38.341232
6370001044631,株式会社ＥＩＧＨＴ　ＪＡＰＡＮ,宮城県仙台市青葉区花京院２丁目１番５４号,9800013.0,,2019-07-22 00:00:00+09:00,2019,宮城県,140.881134,38.265995
6370001048673,株式会社ＳｈｏＲｉ,宮城県仙台市太白区長町南３丁目１番４６−９０１号,9820012.0,,2022-06-14 00:00:00+09:00,2022,宮城県,140.874741,38.224163
7370001044011,株式会社ｆｕｎｋｙ　ｊｕｍｐ,宮城県仙台市青葉区国分町１丁目４番９号ｅｎｓｐａｃｅ,9800803.0,,2019-02-15 00:00:00+09:00,2019,宮城県,140.868484,38.26086
7370001044952,東北大学ナレッジキャスト株式会社,宮城県仙台市青葉区片平２丁目１番１号,9800812.0,,2019-10-18 00:00:00+09:00,2019,宮城県,140.873932,38.252632
7370001045117,株式会社光エンジニアリングサービス,宮城県仙台市青葉区一番町１丁目１７番２６号,9800811.0,,2019-12-06 00:00:00+09:00,2019,宮城県,140.869949,38.25716
7370001046783,株式会社ピーチウェル,宮城県仙台市泉区上谷刈２丁目７番２４号,9813121.0,,2021-03-04 00:00:00+09:00,2021,宮城県,140.871399,38.317921
7370001047591,株式会社ちきゅう部,宮城県仙台市若林区清水小路６―１東日本不動産仙台ファーストビル１階,9840075.0,,2021-09-14 00:00:00+09:00,2021,宮城県,140.881805,38.251289
7370001048755,株式会社東北シミズ,宮城県仙台市青葉区五橋２丁目１１番１号,9800022.0,,2022-07-08 00:00:00+09:00,2022,宮城県,140.880554,38.250042
7370003006117,東北環境経営合同会社,宮城県仙台市青葉区みやぎ台５丁目１２番１４号,9893214.0,,2023-05-09 00:00:00+09:00,2023,宮城県,140.763596,38.313046
7370005010463,一般社団法人宮城創生ＤＭＯ,宮城県伊具郡丸森町字町西２２−２,9812165.0,,2022-04-08 00:00:00+09:00,2022,宮城県,140.761581,37.912991
8370001045371,エンスペース株式会社,宮城県仙台市青葉区国分町１丁目４番地９,9800803.0,,2020-02-07 00:00:00+09:00,2020,宮城県,140.868637,38.261112
8370001046576,株式会社リサーチライト,宮城県富谷市明石台１丁目１３番地３,9813332.0,,2021-01-13 00:00:00+09:00,2021,宮城県,140.901794,38.344082
8370001047194,株式会社小島組,宮城県仙台市若林区清水小路８番地の２ディーマークビルディング五橋駅前６階,9840075.0,,2021-12-01 00:00:00+09:00,2021,宮城県,140.881805,38.251289
8370001047665,株式会社仙台林業,宮城県仙台市太白区日本平３９番１０号,9820221.0,,2021-10-06 00:00:00+09:00,2021,宮城県,140.809601,38.220745
8370001048226,株式会社エクシードクロス,宮城県仙台市青葉区花京院１丁目１番２０号（花京院スクエア１９階）,9800013.0,,2022-02-24 00:00:00+09:00,2022,宮城県,140.87999,38.26535
8370003005836,合同会社共屋,宮城県仙台市青葉区中央４丁目８番１７号小林ビル１Ｆ,9800021.0,,2022-09-26 00:00:00+09:00,2022,宮城県,140.879837,38.256424
9370001045767,ロジスネクスト東北株式会社,宮城県仙台市宮城野区中野２丁目２番地の１７,9830013.0,,2020-10-07 00:00:00+09:00,2020,宮城県,140.982162,38.275791
9370001047796,株式会社アプレイザル仙台,宮城県仙台市泉区黒松２丁目１９番７号第３えりあビル２０９号,9818006.0,,2021-11-04 00:00:00+09:00,2021,宮城県,140.882431,38.308151
9370001048225,株式会社エクシード,宮城県仙台市青葉区花京院１丁目１番２０号（花京院スクエア１９階）,9800013.0,,2022-04-13 00:00:00+09:00,2022,宮城県,140.87999,38.26535
9370001049446,Ｔｏｈｏｋｕ‐ＴＭＩＴ株式会社,宮城県仙台市宮城野区小田原２丁目３番１４号,9830803.0,,2023-01-10 00:00:00+09:00,2023,宮城県,140.896011,38.265465
9370003005645,合同会社Ｒｕｓｈ,宮城県仙台市青葉区二日町１７番３１−２０６号,9800802.0,,2022-04-06 00:00:00+09:00,2022,宮城県,140.866974,38.271343
9370005009933,一般社団法人地域創生協議会,宮城県仙台市青葉区木町通１丁目４番３７号,9800801.0,,2021-08-10 00:00:00+09:00,2019,宮城県,140.863373,38.269291
9370005010239,一般社団法人ミラクル会,宮城県仙台市青葉区花京院１丁目５番２５号花京院マンション４０３,9800013.0,,2021-07-05 00:00:00+09:00,2021,宮城県,140.88353,38.265095
1410003003701,合同会社令和,秋田県能代市扇田字白金３５,160122.0,,2022-09-05 00:00:00+09:00,2022,秋田県,140.091278,40.188946
2410001012240,株式会社かづのパワー,秋田県鹿角市花輪字柳田３６番地,185201.0,,2019-07-29 00:00:00+09:00,2019,秋田県,140.789154,40.194977
2410001012505,株式会社アヴァンド,秋田県秋田市八橋本町１丁目１−３６−２Ｆ,100973.0,,2022-09-14 00:00:00+09:00,2020,秋田県,140.100266,39.722694
4410003003244,セカイセールスコンサルティング合同会社,秋田県秋田市手形住吉町１番１９号手形同仁住宅２−４０１,100864.0,,2020-03-24 00:00:00+09:00,2019,秋田県,140.130402,39.725464
5010003033561,合同会社ＳＦ東京,秋田県横手市十文字町木下字一本柳９５,190517.0,,2022-02-22 00:00:00+09:00,2020,秋田県,140.461594,39.249317
5410001012287,株式会社ＫＲＳ,秋田県秋田市山王沼田町１１番８号,100954.0,,2023-04-06 00:00:00+09:00,2019,秋田県,140.090347,39.713715
5410001013442,株式会社池田,秋田県由利本荘市川口字八幡前２６１番地,150051.0,,2023-04-11 00:00:00+09:00,2023,秋田県,140.060577,39.399963
7410001012401,東光産業株式会社,秋田県大館市釈迦内字街道上１３番地８,170012.0,,2021-03-23 00:00:00+09:00,2020,秋田県,140.562927,40.291687
8410001012425,株式会社蒼林業土木,秋田県秋田市外旭川字三後田２５０番地ＳＫオフィスビル１０２号,100802.0,,2023-04-27 00:00:00+09:00,2020,秋田県,140.094086,39.74855
8410005006241,特定非営利活動法人秋田キャリア支援ネットワーク,秋田県横手市駅前町１番２１号,130036.0,,2022-07-06 00:00:00+09:00,2019,秋田県,140.561462,39.311653
9410005006521,一般社団法人マンガアーカイブ機構,秋田県横手市増田町増田字新町２８５番地,190701.0,,2023-05-11 00:00:00+09:00,2023,秋田県,140.550552,39.204617
2390001015849,株式会社ＢＩＨ,山形県山形市東原町２丁目５番２６号,9900034.0,,2019-10-18 00:00:00+09:00,2019,山形県,140.344528,38.243481
2390003002093,合同会社ｃｒｏｐ,山形県米沢市直江石堤３８００番地１,9921446.0,,2023-05-11 00:00:00+09:00,2023,山形県,140.120651,37.87085
3390001015690,株式会社Ｓｅｅｄ　ｐｈａｒｍａ,山形県鶴岡市昭和町８番３０号,9970027.0,,2020-01-17 00:00:00+09:00,2019,山形県,139.834442,38.725464
3390003001904,合同会社麦角社,山形県新庄市住吉町２‐２０,9960022.0,,2022-01-05 00:00:00+09:00,2021,山形県,140.303558,38.765839
4390001016119,株式会社エス・ケー,山形県東根市板垣大通り１４−３６号,9993747.0,,2020-06-09 00:00:00+09:00,2020,山形県,140.389984,38.410049
4390005008987,一般社団法人救急ＪＡＰＡＮ,山形県山形市青田２丁目２番２２号,9902435.0,,2022-12-28 00:00:00+09:00,2022,山形県,140.333435,38.224819
5390001015557,株式会社ムーンパパ,山形県米沢市窪田町窪田１８６９,9920003.0,,2019-01-15 00:00:00+09:00,2019,山形県,140.12883,37.96273
5390001016142,株式会社ＡＫＡＴＵＫＩ,山形県山形市大字漆山４７８番地１,9902161.0,,2020-07-14 00:00:00+09:00,2020,山形県,140.343536,38.314587
5390003001803,合同会社Ｍａｒｉａ−ｃｏｎｓｕｌｔｉｎｇ,山形県山形市緑町１丁目９番１３号,9900041.0,,2021-02-02 00:00:00+09:00,2021,山形県,140.344681,38.2584
6390001016562,たいようパン株式会社,山形県東置賜郡高畠町大字深沼２８５９番地の６,9920344.0,,2021-10-07 00:00:00+09:00,2021,山形県,140.172821,38.02597
7390001017147,株式会社トポス,山形県鶴岡市播磨字若松５１番地１,9970002.0,,2023-01-24 00:00:00+09:00,2023,山形県,139.824554,38.771103
7390001017188,株式会社Ｓ４,山形県酒田市錦町１丁目１番地の６,9980103.0,,2023-03-10 00:00:00+09:00,2023,山形県,139.835846,38.882862
1380001030387,渡部デザイン株式会社,福島県いわき市平上荒川字安草１３番地の６,9708034.0,,2022-05-18 00:00:00+09:00,2019,福島県,140.894867,37.037144
1380001030866,株式会社南福島鑑定,福島県福島市太平寺字町ノ内７３番地の４,9608151.0,,2020-04-23 00:00:00+09:00,2020,福島県,140.459625,37.733387
1380001032557,株式会社レリーフ,福島県福島市御山町２番１３号,9608012.0,,2022-02-04 00:00:00+09:00,2022,福島県,140.465851,37.764988
2380001030618,株式会社マルファ,福島県郡山市開成２丁目２６番１号２０２,9638851.0,,2022-07-20 00:00:00+09:00,2020,福島県,140.358917,37.39465
2380001030915,株式会社ハートフルワーク,福島県福島市町庭坂字柿ノ下４２番地の２８,9602261.0,,2020-05-13 00:00:00+09:00,2020,福島県,140.388748,37.769238
2380001031780,株式会社レグリープ,福島県郡山市安積町日出山４丁目３２番地,9630101.0,,2022-03-29 00:00:00+09:00,2021,福島県,140.382965,37.370853
2380001032606,株式会社ライズウッド,福島県田村市常葉町堀田字川越１６番地１,9634611.0,,2022-02-25 00:00:00+09:00,2022,福島県,140.700638,37.3946
2380003004660,ＵＨ合同会社,福島県田村市船引町北移字大畑２１０番地,9634545.0,,2020-05-11 00:00:00+09:00,2020,福島県,140.637039,37.521294
3380001030963,株式会社アチーヴ,福島県福島市本町２−１０Ｆｕｋｕｓｈｉｍａ−ＢＡＳＥ内,9608035.0,,2023-04-19 00:00:00+09:00,2020,福島県,140.464676,37.753162
3380001031219,株式会社スマートアグリ・リレーションズ,福島県双葉郡浪江町大字幾世橋字斉藤屋敷４０番地１,9791513.0,,2022-06-17 00:00:00+09:00,2020,福島県,141.005219,37.49247
3380001032225,永山興業株式会社,福島県いわき市薄磯２丁目１８番地の８,9700229.0,,2021-09-30 00:00:00+09:00,2021,福島県,140.972672,37.003403
